user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
IndG_bin_011	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	GCF_001405555.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	97.77	0.9	GCF_001405555.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	97.77	0.9	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900772675.1, s__Fusicatenibacter sp900772675, 95.0, 90.18, 0.69; GCA_900543115.1, s__Fusicatenibacter sp900543115, 95.0, 78.43, 0.19	68.08	11	N/A	N/A
IndG_bin_012	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495 sp000436375	GCA_000436375.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495 sp000436375	98.59	0.94	GCA_000436375.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495 sp000436375	98.59	0.94	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_001917125.1, s__CAG-495 sp001917125, 95.0, 78.34, 0.36; GCA_900540425.1, s__CAG-495 sp900540425, 95.0, 77.68, 0.26; GCA_900551585.1, s__CAG-495 sp900551585, 95.0, 77.56, 0.28; GCF_900762585.1, s__CAG-495 sp900762585, 95.0, 77.45, 0.22; GCA_000432275.1, s__CAG-495 sp000432275, 95.0, 77.42, 0.24; GCA_900538765.1, s__CAG-495 sp900538765, 95.0, 77.33, 0.25; GCA_902778645.1, s__CAG-495 sp902778645, 95.0, 76.06, 0.08; GCA_902761535.1, s__CAG-495 sp902761535, 95.0, 75.75, 0.06; GCA_902763535.1, s__CAG-495 sp902763535, 95.0, 75.71, 0.06; GCA_902799835.1, s__CAG-495 sp902799835, 95.0, 75.49, 0.07	94.82	11	N/A	N/A
IndG_bin_013	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	GCF_000484655.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	97.94	0.76	GCA_008661915.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae_A	97.49	0.56	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	ANI	topological placement and ANI have incongruent species assignments	GCF_003480185.1, s__Blautia_A sp003480185, 95.0, 97.05, 0.75; GCF_013300825.1, s__Blautia_A wexlerae_B, 95.0, 94.06, 0.72; GCF_900756405.1, s__Blautia_A sp900756405, 95.0, 91.15, 0.49; GCF_003471165.1, s__Blautia_A sp003471165, 95.0, 88.48, 0.71; GCA_000285855.2, s__Blautia_A sp000285855, 95.0, 86.81, 0.57; GCF_009707925.1, s__Blautia_A luti, 95.0, 86.45, 0.58; GCF_003477525.1, s__Blautia_A sp003477525, 95.0, 86.19, 0.61; GCA_000210015.1, s__Blautia_A obeum_B, 95.0, 81.61, 0.31; GCF_001487165.1, s__Blautia_A massiliensis, 95.0, 81.09, 0.32; GCF_013304825.1, s__Blautia_A schinkii, 95.0, 81.06, 0.34; GCF_003461955.1, s__Blautia_A sp900066335, 95.0, 80.8, 0.33; GCF_013304735.1, s__Blautia_A sp900066205, 95.0, 80.68, 0.33; GCF_003461245.1, s__Blautia_A sp000436615, 95.0, 80.67, 0.33; GCA_900066355.1, s__Blautia_A sp900066355, 95.0, 80.62, 0.31; GCF_900764225.1, s__Blautia_A sp900764225, 95.0, 80.59, 0.3; GCF_003460605.1, s__Blautia_A sp900066145, 95.0, 80.59, 0.3; GCF_013302415.1, s__Blautia_A faecis, 95.0, 80.57, 0.3; GCF_000153905.1, s__Blautia_A obeum, 95.0, 80.5, 0.31; GCF_003474435.1, s__Blautia_A sp003474435, 95.0, 80.47, 0.33; GCF_900120195.1, s__Blautia_A sp900120195, 95.0, 80.38, 0.29; GCF_009883055.1, s__Blautia_A sp900548245, 95.0, 80.27, 0.33; GCF_013304385.1, s__Blautia_A sp900066505, 95.0, 80.26, 0.23; GCF_900751995.1, s__Blautia_A sp900751995, 95.0, 79.13, 0.29; GCF_900763175.1, s__Blautia_A sp900763175, 95.0, 79.12, 0.24; GCA_900549015.1, s__Blautia_A sp900549015, 95.0, 79.0, 0.21; GCA_900541985.1, s__Blautia_A sp900541985, 95.0, 78.61, 0.25; GCF_013302405.1, s__Blautia_A caecimuris, 95.0, 78.61, 0.21; GCA_900316115.1, s__Blautia_A sp900316115, 95.0, 78.6, 0.23; GCA_900541345.1, s__Blautia_A sp900541345, 95.0, 78.48, 0.2; GCA_900540785.1, s__Blautia_A sp900540785, 95.0, 78.43, 0.18; GCA_900553515.1, s__Blautia_A sp900553515, 95.0, 78.37, 0.21; GCA_900551715.1, s__Blautia_A sp900551715, 95.0, 78.33, 0.25; GCA_000702025.1, s__Blautia_A schinkii_A, 95.0, 78.2, 0.16; GCA_900551465.1, s__Blautia_A sp900551465, 95.0, 78.09, 0.21; GCA_900551075.1, s__Blautia_A sp900551075, 95.0, 78.05, 0.17; GCA_900547615.1, s__Blautia_A sp900547615, 95.0, 77.88, 0.19; GCF_002159835.1, s__Blautia_A sp002159835, 95.0, 77.76, 0.1; GCF_000157975.1, s__Blautia_A hydrogenotrophica, 95.0, 77.65, 0.06; GCA_902803215.1, s__Blautia_A sp902803215, 95.0, 76.8, 0.04; GCA_900542045.1, s__Blautia_A sp900542045, 95.0, 76.79, 0.09; GCA_902782975.1, s__Blautia_A sp902782975, 95.0, 75.88, 0.05; GCA_902783305.1, s__Blautia_A sp902783305, 95.0, 75.75, 0.03	76.71	11	N/A	N/A
IndG_bin_014	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A massiliensis	GCF_001487165.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A massiliensis	98.32	0.89	GCF_001487165.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A massiliensis	98.32	0.89	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900751995.1, s__Blautia_A sp900751995, 95.0, 95.98, 0.55; GCF_900756405.1, s__Blautia_A sp900756405, 95.0, 94.8, 0.5; GCF_013304735.1, s__Blautia_A sp900066205, 95.0, 90.58, 0.78; GCF_003461955.1, s__Blautia_A sp900066335, 95.0, 90.17, 0.78; GCF_003474435.1, s__Blautia_A sp003474435, 95.0, 88.58, 0.77; GCF_013304825.1, s__Blautia_A schinkii, 95.0, 88.55, 0.77; GCF_900764225.1, s__Blautia_A sp900764225, 95.0, 86.2, 0.6; GCF_009883055.1, s__Blautia_A sp900548245, 95.0, 79.52, 0.34; GCF_009707925.1, s__Blautia_A luti, 95.0, 79.41, 0.35; GCF_003460605.1, s__Blautia_A sp900066145, 95.0, 79.4, 0.31; GCF_900120195.1, s__Blautia_A sp900120195, 95.0, 79.39, 0.31; GCA_008661915.1, s__Blautia_A wexlerae_A, 95.0, 79.38, 0.27; GCF_013302415.1, s__Blautia_A faecis, 95.0, 79.37, 0.31; GCA_000210015.1, s__Blautia_A obeum_B, 95.0, 79.36, 0.31; GCF_003477525.1, s__Blautia_A sp003477525, 95.0, 79.3, 0.36; GCF_003471165.1, s__Blautia_A sp003471165, 95.0, 79.29, 0.35; GCF_000484655.1, s__Blautia_A wexlerae, 95.0, 79.28, 0.33; GCF_000153905.1, s__Blautia_A obeum, 95.0, 79.26, 0.3; GCF_003461245.1, s__Blautia_A sp000436615, 95.0, 79.26, 0.34; GCA_900066355.1, s__Blautia_A sp900066355, 95.0, 79.25, 0.31; GCA_000285855.2, s__Blautia_A sp000285855, 95.0, 79.19, 0.32; GCF_013300825.1, s__Blautia_A wexlerae_B, 95.0, 79.14, 0.37; GCF_003480185.1, s__Blautia_A sp003480185, 95.0, 79.07, 0.36; GCF_900763175.1, s__Blautia_A sp900763175, 95.0, 79.03, 0.23; GCA_900541985.1, s__Blautia_A sp900541985, 95.0, 78.93, 0.25; GCA_900551465.1, s__Blautia_A sp900551465, 95.0, 78.72, 0.17; GCA_900316115.1, s__Blautia_A sp900316115, 95.0, 78.66, 0.25; GCF_013302405.1, s__Blautia_A caecimuris, 95.0, 78.63, 0.28; GCF_013304385.1, s__Blautia_A sp900066505, 95.0, 78.56, 0.27; GCA_900541345.1, s__Blautia_A sp900541345, 95.0, 78.43, 0.2; GCA_900551715.1, s__Blautia_A sp900551715, 95.0, 78.31, 0.29; GCA_900549015.1, s__Blautia_A sp900549015, 95.0, 78.06, 0.23; GCA_900553515.1, s__Blautia_A sp900553515, 95.0, 78.03, 0.24; GCA_900540785.1, s__Blautia_A sp900540785, 95.0, 77.97, 0.24; GCA_900547615.1, s__Blautia_A sp900547615, 95.0, 77.82, 0.2; GCA_000702025.1, s__Blautia_A schinkii_A, 95.0, 77.74, 0.22; GCA_900551075.1, s__Blautia_A sp900551075, 95.0, 77.63, 0.2; GCF_000157975.1, s__Blautia_A hydrogenotrophica, 95.0, 77.14, 0.09; GCF_002159835.1, s__Blautia_A sp002159835, 95.0, 76.95, 0.13; GCA_902803215.1, s__Blautia_A sp902803215, 95.0, 76.69, 0.07; GCA_902782975.1, s__Blautia_A sp902782975, 95.0, 76.63, 0.08; GCA_900542045.1, s__Blautia_A sp900542045, 95.0, 76.4, 0.14; GCA_902783305.1, s__Blautia_A sp902783305, 95.0, 75.42, 0.03	62.32	11	N/A	Genome has more than 10.0% of markers with multiple hits
IndG_bin_015	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	GCF_000190535.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	99.12	0.91	GCF_000190535.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	99.12	0.91	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900548135.1, s__Odoribacter sp900548135, 95.0, 80.59, 0.35; GCF_009935865.1, s__Odoribacter sp009935865, 95.0, 78.81, 0.29; GCA_900762515.1, s__Odoribacter sp900762515, 95.0, 78.65, 0.25; GCF_900091655.1, s__Odoribacter massiliensis, 95.0, 77.64, 0.15; GCA_900541415.1, s__Odoribacter sp900541415, 95.0, 77.62, 0.21; GCA_900544025.1, s__Odoribacter sp900544025, 95.0, 77.32, 0.2; GCF_000243215.1, s__Odoribacter laneus, 95.0, 77.23, 0.12; GCA_002293375.1, s__Odoribacter sp002293375, 95.0, 76.77, 0.05	96.43	11	N/A	N/A
IndG_bin_016	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus	GCF_008121495.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus	97.4	0.89	GCF_008121495.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus	97.4	0.89	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900544395.1, s__Ruminococcus_B sp900544395, 95.0, 85.79, 0.71	76.79	11	N/A	N/A
IndG_bin_017	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii	GCF_000239295.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii	98.28	0.85	GCF_000508885.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor sp000508885	97.97	0.56	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__	ANI	topological placement and ANI have incongruent species assignments	GCF_002161215.1, s__Flavonifractor sp002161215, 95.0, 86.16, 0.68; GCF_900626285.1, s__Flavonifractor massiliensis_A, 95.0, 84.12, 0.56; GCF_002159455.1, s__Flavonifractor sp002159455, 95.0, 83.54, 0.55; GCF_002159265.1, s__Flavonifractor sp002159265, 95.0, 83.37, 0.56; GCF_002161085.1, s__Flavonifractor sp002161085, 95.0, 82.64, 0.52; GCF_014287895.1, s__Flavonifractor sp900549795, 95.0, 81.14, 0.49; GCF_014281125.1, s__Flavonifractor gabonensis, 95.0, 81.0, 0.45	94.1	11	N/A	N/A
IndG_bin_018	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1994;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__;s__	taxonomic novelty determined using RED	N/A	N/A	89.78	11	0.9713973238642913	N/A
IndG_bin_019	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter welbionis	GCF_005121165.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter welbionis	99.11	0.92	GCF_005121165.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter welbionis	99.11	0.92	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900556925.1, s__Dysosmobacter sp900556925, 95.0, 86.16, 0.55; GCA_900544955.1, s__Dysosmobacter sp900544955, 95.0, 82.09, 0.56; GCA_900770295.1, s__Dysosmobacter sp900770295, 95.0, 82.06, 0.6; GCA_900551885.1, s__Dysosmobacter sp900551885, 95.0, 81.8, 0.51; GCA_004558115.1, s__Dysosmobacter sp004558115, 95.0, 81.62, 0.51; GCA_000436875.1, s__Dysosmobacter sp000436875, 95.0, 81.23, 0.54; GCA_900752075.1, s__Dysosmobacter sp900752075, 95.0, 81.04, 0.37; GCA_900548505.1, s__Dysosmobacter sp900548505, 95.0, 81.02, 0.52; GCA_900554425.1, s__Dysosmobacter sp900554425, 95.0, 80.94, 0.53; GCA_900546705.1, s__Dysosmobacter sp900546705, 95.0, 80.82, 0.55; GCF_000403435.2, s__Dysosmobacter sp000403435, 95.0, 80.74, 0.59; GCA_900550685.1, s__Dysosmobacter sp900550685, 95.0, 80.23, 0.39; GCA_009774015.1, s__Dysosmobacter sp009774015, 95.0, 79.79, 0.48; GCA_009773995.1, s__Dysosmobacter sp009773995, 95.0, 79.61, 0.48; GCA_900763685.1, s__Dysosmobacter sp900763685, 95.0, 79.49, 0.31; GCF_014297375.1, s__Dysosmobacter sp014297375, 95.0, 79.45, 0.39; GCA_004553545.1, s__Dysosmobacter sp004553545, 95.0, 79.25, 0.41; GCA_900544105.1, s__Dysosmobacter sp900544105, 95.0, 79.12, 0.35; GCF_014297285.1, s__Dysosmobacter sp001916835, 95.0, 79.03, 0.46; GCA_900544615.1, s__Dysosmobacter sp900544615, 95.0, 78.78, 0.39; GCF_900115635.1, s__Dysosmobacter sp900115635, 95.0, 78.56, 0.42; GCA_900542115.1, s__Dysosmobacter sp900542115, 95.0, 77.96, 0.29	60.06	11	N/A	N/A
IndG_bin_020	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp000765235	GCF_000765235.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp000765235	97.07	0.86	GCF_000765235.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp000765235	97.07	0.86	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900552015.1, s__ER4 sp900552015, 95.0, 90.67, 0.74; GCA_900550165.1, s__ER4 sp900550165, 95.0, 89.22, 0.71; GCA_900763705.1, s__ER4 sp900763705, 95.0, 88.66, 0.8; GCA_003522105.1, s__ER4 sp003522105, 95.0, 88.4, 0.65; GCA_900546295.1, s__ER4 sp900546295, 95.0, 87.53, 0.72; GCA_900556145.1, s__ER4 sp900556145, 95.0, 87.12, 0.69; GCA_002405995.1, s__ER4 sp002405995, 95.0, 85.89, 0.67; GCA_900768135.1, s__ER4 sp900768135, 95.0, 83.97, 0.63; GCA_900317525.1, s__ER4 sp900317525, 95.0, 81.85, 0.51; GCA_002437735.1, s__ER4 sp002437735, 95.0, 81.74, 0.53; GCA_900552375.1, s__ER4 sp900552375, 95.0, 81.17, 0.48	87.29	11	N/A	N/A
==> /Users/steven/Downloads/GTDB-Tk_on_IndG_2_of_3.tabular <==
user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
IndG_bin_021	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	GCF_000225345.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	98.33	0.94	GCF_000225345.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	98.33	0.94	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900537995.1, s__Roseburia intestinalis, 95.0, 78.45, 0.36; GCF_003470905.1, s__Roseburia sp003470905, 95.0, 78.4, 0.33; GCA_003483745.1, s__Roseburia sp003483745, 95.0, 78.3, 0.29; GCA_004562005.1, s__Roseburia sp004562005, 95.0, 78.23, 0.24; GCA_900542495.1, s__Roseburia sp900542495, 95.0, 78.17, 0.23; GCA_900756925.1, s__Roseburia sp900756925, 95.0, 78.15, 0.17; GCA_900548205.1, s__Roseburia sp900548205, 95.0, 78.13, 0.22; GCF_000174195.1, s__Roseburia inulinivorans, 95.0, 78.06, 0.26; GCA_900753715.1, s__Roseburia sp900753715, 95.0, 77.9, 0.23; GCA_900550935.1, s__Roseburia sp900550935, 95.0, 77.82, 0.28; GCF_001940165.1, s__Roseburia sp001940165, 95.0, 77.79, 0.17; GCA_900552665.1, s__Roseburia sp900552665, 95.0, 77.66, 0.23	73.69	11	N/A	N/A
IndG_bin_022	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AM51-8;s__AM51-8 sp003478275	GCF_003478275.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AM51-8;s__AM51-8 sp003478275	98.97	0.92	GCF_003478275.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AM51-8;s__AM51-8 sp003478275	98.97	0.92	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AM51-8;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900546435.1, s__AM51-8 sp900546435, 95.0, 82.95, 0.56; GCA_900761925.1, s__AM51-8 sp900761925, 95.0, 76.56, 0.06	86.44	11	N/A	N/A
IndG_bin_023	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp900542115	GCA_900542115.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp900542115	98.02	0.83	GCA_900542115.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp900542115	98.02	0.83	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_014297285.1, s__Dysosmobacter sp001916835, 95.0, 84.14, 0.76; GCA_900550685.1, s__Dysosmobacter sp900550685, 95.0, 82.43, 0.57; GCA_900544105.1, s__Dysosmobacter sp900544105, 95.0, 82.33, 0.66; GCA_900544615.1, s__Dysosmobacter sp900544615, 95.0, 82.18, 0.64; GCA_004558115.1, s__Dysosmobacter sp004558115, 95.0, 79.67, 0.36; GCA_900770295.1, s__Dysosmobacter sp900770295, 95.0, 79.4, 0.47; GCA_900548505.1, s__Dysosmobacter sp900548505, 95.0, 79.0, 0.42; GCA_900544955.1, s__Dysosmobacter sp900544955, 95.0, 78.97, 0.42; GCA_900551885.1, s__Dysosmobacter sp900551885, 95.0, 78.91, 0.34; GCA_900763685.1, s__Dysosmobacter sp900763685, 95.0, 78.85, 0.22; GCA_900556925.1, s__Dysosmobacter sp900556925, 95.0, 78.77, 0.22; GCA_900546705.1, s__Dysosmobacter sp900546705, 95.0, 78.75, 0.39; GCA_004553545.1, s__Dysosmobacter sp004553545, 95.0, 78.7, 0.34; GCA_900752075.1, s__Dysosmobacter sp900752075, 95.0, 78.7, 0.28; GCA_000436875.1, s__Dysosmobacter sp000436875, 95.0, 78.7, 0.42; GCF_005121165.1, s__Dysosmobacter welbionis, 95.0, 78.7, 0.49; GCF_000403435.2, s__Dysosmobacter sp000403435, 95.0, 78.66, 0.43; GCA_900554425.1, s__Dysosmobacter sp900554425, 95.0, 78.65, 0.36; GCF_014297375.1, s__Dysosmobacter sp014297375, 95.0, 78.21, 0.3; GCA_009773995.1, s__Dysosmobacter sp009773995, 95.0, 78.05, 0.31; GCA_009774015.1, s__Dysosmobacter sp009774015, 95.0, 77.97, 0.33; GCF_900115635.1, s__Dysosmobacter sp900115635, 95.0, 77.76, 0.32	66.59	11	N/A	N/A
