user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
IndD_bin_157	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__CAG-448 sp003150135	GCA_003150135.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__CAG-448 sp003150135	98.35	0.88	GCA_003150135.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__CAG-448 sp003150135	98.35	0.88	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_000433415.1, s__CAG-448 sp000433415, 95.0, 78.04, 0.12	92.0	11	N/A	N/A
IndD_bin_158	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900066775	GCF_003481005.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900066775	97.42	0.85	GCF_003481005.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900066775	97.42	0.85	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900539715.1, s__Eisenbergiella sp900539715, 95.0, 79.01, 0.31; GCA_900550285.1, s__Eisenbergiella sp900550285, 95.0, 78.73, 0.41; GCA_003343625.1, s__Eisenbergiella sp003343625, 95.0, 77.28, 0.18; GCA_900544445.1, s__Eisenbergiella sp900544445, 95.0, 77.14, 0.11; GCF_900243045.1, s__Eisenbergiella massiliensis, 95.0, 77.1, 0.12; GCF_001881565.1, s__Eisenbergiella tayi, 95.0, 76.78, 0.12; GCF_003478085.1, s__Eisenbergiella sp003478085, 95.0, 76.76, 0.1; GCA_900548905.1, s__Eisenbergiella sp900548905, 95.0, 76.61, 0.11; GCA_900555195.1, s__Eisenbergiella sp900555195, 95.0, 76.26, 0.06; GCA_002361095.1, s__Eisenbergiella sp002361095, 95.0, 76.2, 0.09	82.23	11	N/A	N/A
IndD_bin_159	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum faecicola	GCF_003865035.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum faecicola	98.11	0.88	GCF_003865035.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum faecicola	98.11	0.88	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_004557645.1, s__Anaerotignum sp004557645, 95.0, 80.93, 0.57; GCF_900142265.1, s__Anaerotignum lactatifermentans, 95.0, 78.81, 0.25; GCF_001304995.1, s__Anaerotignum sp001304995, 95.0, 78.63, 0.25; GCA_002380805.1, s__Anaerotignum sp002380805, 95.0, 78.28, 0.12; GCF_001561955.1, s__Anaerotignum propionicum, 95.0, 78.2, 0.14; GCA_002299545.1, s__Anaerotignum sp002299545, 95.0, 78.08, 0.12; GCF_001571775.1, s__Anaerotignum neopropionicum, 95.0, 77.82, 0.15; GCA_009929735.1, s__Anaerotignum sp009929735, 95.0, 77.68, 0.16; GCA_002316675.1, s__Anaerotignum sp002316675, 95.0, 77.33, 0.16	94.64	11	N/A	N/A
IndD_bin_160	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__QAKW01;g__QAKW01;s__	N/A	N/A	N/A	N/A	N/A	GCA_003343605.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__QAKW01;g__QAKW01;s__QAKW01 sp003343605	75.27	0.03	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__QAKW01;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	95.95	11	0.8542901507742258	N/A
IndD_bin_161	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus_A	GCF_001404675.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus_A	98.61	0.94	GCF_001404675.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus_A	98.61	0.94	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000154425.1, s__Coprococcus eutactus, 95.0, 89.42, 0.79; GCA_900557435.1, s__Coprococcus sp900557435, 95.0, 88.51, 0.54; GCA_900767685.1, s__Coprococcus sp900767685, 95.0, 88.1, 0.65; GCA_900548315.1, s__Coprococcus sp900548315, 95.0, 87.5, 0.59; GCA_900548215.1, s__Coprococcus sp900548215, 95.0, 87.29, 0.67; GCF_000154245.1, s__Coprococcus sp000154245, 95.0, 79.65, 0.19; GCF_003482105.1, s__Coprococcus sp000433075, 95.0, 79.38, 0.26; GCF_003461625.1, s__Coprococcus sp900066115, 95.0, 79.02, 0.18; GCA_002437435.1, s__Coprococcus sp002437435, 95.0, 78.42, 0.16; GCA_900761435.1, s__Coprococcus sp900761435, 95.0, 77.42, 0.09	77.19	11	N/A	Genome has more than 12.5% of markers with multiple hits
IndD_bin_162	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp000433735	GCA_000433735.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp000433735	99.04	0.95	GCA_000433735.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp000433735	99.04	0.95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003477605.1, s__Eubacterium_F sp003491505, 95.0, 78.34, 0.24; GCA_000434115.1, s__Eubacterium_F sp000434115, 95.0, 78.3, 0.16; GCA_002431395.1, s__Eubacterium_F sp002431395, 95.0, 77.88, 0.13; GCA_002362575.1, s__Eubacterium_F sp002362575, 95.0, 77.83, 0.14; GCF_000518685.1, s__Eubacterium_F xylanophilum, 95.0, 77.76, 0.07; GCA_900539115.1, s__Eubacterium_F sp900539115, 95.0, 77.71, 0.16; GCA_900319095.1, s__Eubacterium_F sp900319095, 95.0, 77.6, 0.12; GCA_002490465.1, s__Eubacterium_F sp002490465, 95.0, 77.39, 0.09; GCA_002435545.1, s__Eubacterium_F sp002435545, 95.0, 77.23, 0.13; GCA_900318295.1, s__Eubacterium_F sp900318295, 95.0, 76.6, 0.04; GCF_000687695.1, s__Eubacterium_F sp000687695, 95.0, 76.3, 0.03; GCA_003453515.1, s__Eubacterium_F sp003453515, 95.0, 76.06, 0.03	55.85	11	N/A	N/A
IndD_bin_164	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis sp002998355	GCF_002998355.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis sp002998355	99.07	0.9	GCF_002998355.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis sp002998355	99.07	0.9	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900761715.1, s__Victivallis sp900761715, 95.0, 81.22, 0.15; GCF_003096415.1, s__Victivallis vadensis, 95.0, 79.08, 0.38; GCA_900551245.1, s__Victivallis sp900551245, 95.0, 78.69, 0.28; GCA_900550905.1, s__Victivallis sp900550905, 95.0, 78.27, 0.23; GCF_900768515.1, s__Victivallis sp900768515, 95.0, 77.8, 0.27	35.87	11	N/A	N/A
IndD_bin_165	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii	GCF_002834225.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii	98.01	0.79	GCF_002834225.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii	98.01	0.79	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002834235.1, s__Ruminococcus_E bromii_B, 95.0, 94.3, 0.68; GCA_902771755.1, s__Ruminococcus_E sp902771755, 95.0, 91.15, 0.7; GCA_902766775.1, s__Ruminococcus_E sp902766775, 95.0, 89.78, 0.75; GCF_014288065.1, s__Ruminococcus_E sp003526955, 95.0, 80.38, 0.33; GCF_003438075.1, s__Ruminococcus_E sp003438075, 95.0, 80.24, 0.34; GCA_002491825.1, s__Ruminococcus_E sp002491825, 95.0, 79.95, 0.47; GCA_003521625.1, s__Ruminococcus_E sp003521625, 95.0, 79.79, 0.41; GCA_902766885.1, s__Ruminococcus_E sp902766885, 95.0, 79.72, 0.4; GCF_900755995.1, s__Ruminococcus_E sp900755995, 95.0, 79.53, 0.31; GCA_002493635.1, s__Ruminococcus_E sp002493635, 95.0, 79.36, 0.32; GCA_002493005.1, s__Ruminococcus_E sp002493005, 95.0, 79.34, 0.41; GCF_900101355.1, s__Ruminococcus_E bromii_A, 95.0, 79.33, 0.26; GCA_900543095.1, s__Ruminococcus_E sp900543095, 95.0, 78.93, 0.35; GCA_004560275.1, s__Ruminococcus_E sp004560275, 95.0, 78.79, 0.17; GCA_900315085.1, s__Ruminococcus_E sp900315085, 95.0, 78.11, 0.21; GCA_902776375.1, s__Ruminococcus_E sp902776375, 95.0, 77.78, 0.08; GCA_900318495.1, s__Ruminococcus_E sp900318495, 95.0, 77.77, 0.21; GCA_900315605.1, s__Ruminococcus_E sp900315605, 95.0, 77.74, 0.15; GCA_902794395.1, s__Ruminococcus_E sp902794395, 95.0, 77.68, 0.09; GCA_900316555.1, s__Ruminococcus_E sp900316555, 95.0, 77.6, 0.15; GCA_902798605.1, s__Ruminococcus_E sp902798605, 95.0, 77.57, 0.11; GCA_900316435.1, s__Ruminococcus_E sp900316435, 95.0, 77.53, 0.15; GCA_003520555.1, s__Ruminococcus_E sp003520555, 95.0, 77.51, 0.16; GCA_902767845.1, s__Ruminococcus_E sp902767845, 95.0, 77.44, 0.1; GCA_900319655.1, s__Ruminococcus_E sp900319655, 95.0, 77.41, 0.23; GCA_900313895.1, s__Ruminococcus_E sp900313895, 95.0, 77.4, 0.02; GCA_900315195.1, s__Ruminococcus_E sp900315195, 95.0, 77.37, 0.17; GCF_900100595.1, s__Ruminococcus_E sp900100595, 95.0, 77.35, 0.1; GCA_902792105.1, s__Ruminococcus_E sp902792105, 95.0, 77.31, 0.17; GCF_005601135.1, s__Ruminococcus_E sp900314705, 95.0, 77.27, 0.1; GCA_902784855.1, s__Ruminococcus_E sp902784855, 95.0, 77.21, 0.07; GCA_900318905.1, s__Ruminococcus_E sp900318905, 95.0, 77.18, 0.17; GCA_902787145.1, s__Ruminococcus_E sp902787145, 95.0, 77.15, 0.08; GCA_902777275.1, s__Ruminococcus_E sp902777275, 95.0, 77.15, 0.1; GCA_902785365.1, s__Ruminococcus_E sp902785365, 95.0, 77.13, 0.11; GCA_900315785.1, s__Ruminococcus_E sp900315785, 95.0, 77.1, 0.14; GCA_902790475.1, s__Ruminococcus_E sp902790475, 95.0, 77.1, 0.09; GCA_902799325.1, s__Ruminococcus_E sp902799325, 95.0, 77.02, 0.09; GCA_902774325.1, s__Ruminococcus_E sp902774325, 95.0, 77.0, 0.08; GCA_902767325.1, s__Ruminococcus_E sp902767325, 95.0, 76.89, 0.12; GCA_900317315.1, s__Ruminococcus_E sp900317315, 95.0, 76.89, 0.07; GCA_902765625.1, s__Ruminococcus_E sp902765625, 95.0, 76.87, 0.1; GCA_900316385.1, s__Ruminococcus_E sp900316385, 95.0, 76.85, 0.1; GCA_900314795.1, s__Ruminococcus_E sp900314795, 95.0, 76.84, 0.03; GCA_900319615.1, s__Ruminococcus_E sp900319615, 95.0, 76.83, 0.03; GCA_902798365.1, s__Ruminococcus_E sp902798365, 95.0, 76.83, 0.14; GCA_902793125.1, s__Ruminococcus_E sp902793125, 95.0, 76.78, 0.1; GCA_902773635.1, s__Ruminococcus_E sp902773635, 95.0, 76.75, 0.04; GCA_900320415.1, s__Ruminococcus_E sp900320415, 95.0, 76.73, 0.07; GCA_902761375.1, s__Ruminococcus_E sp902761375, 95.0, 76.73, 0.08; GCA_900317595.1, s__Ruminococcus_E sp900317595, 95.0, 76.72, 0.08; GCA_902797655.1, s__Ruminococcus_E sp902797655, 95.0, 76.67, 0.11; GCA_002350765.1, s__Ruminococcus_E sp002350765, 95.0, 76.66, 0.09; GCA_902772755.1, s__Ruminococcus_E sp902772755, 95.0, 76.65, 0.1; GCA_902797525.1, s__Ruminococcus_E sp902797525, 95.0, 76.64, 0.12; GCA_902773155.1, s__Ruminococcus_E sp902773155, 95.0, 76.62, 0.05; GCA_900316815.1, s__Ruminococcus_E sp900316815, 95.0, 76.49, 0.07; GCA_902776975.1, s__Ruminococcus_E sp902776975, 95.0, 76.41, 0.03; GCA_900317875.1, s__Ruminococcus_E sp900317875, 95.0, 76.36, 0.13; GCA_902773035.1, s__Ruminococcus_E sp902773035, 95.0, 76.34, 0.07; GCA_902797225.1, s__Ruminococcus_E sp902797225, 95.0, 76.31, 0.07; GCA_002353935.1, s__Ruminococcus_E sp002353935, 95.0, 76.29, 0.07; GCA_902764715.1, s__Ruminococcus_E sp902764715, 95.0, 76.1, 0.03; GCA_902790985.1, s__Ruminococcus_E sp902790985, 95.0, 76.07, 0.02; GCA_900320995.1, s__Ruminococcus_E sp900320995, 95.0, 76.04, 0.03; GCA_902798755.1, s__Ruminococcus_E sp902798755, 95.0, 75.77, 0.02; GCA_902776185.1, s__Ruminococcus_E sp902776185, 95.0, 75.73, 0.03; GCA_902763855.1, s__Ruminococcus_E sp902763855, 95.0, 75.73, 0.03; GCA_902785355.1, s__Ruminococcus_E sp902785355, 95.0, 75.71, 0.04; GCA_902797825.1, s__Ruminococcus_E sp900313865, 95.0, 75.69, 0.01; GCA_900315815.1, s__Ruminococcus_E sp900315815, 95.0, 75.58, 0.03; GCA_003499325.1, s__Ruminococcus_E sp003499325, 95.0, 75.53, 0.03; GCA_002394725.1, s__Ruminococcus_E sp002394725, 95.0, 75.46, 0.02; GCA_902779225.1, s__Ruminococcus_E sp902779225, 95.0, 74.98, 0.02; GCA_902796225.1, s__Ruminococcus_E sp902796225, 95.0, 74.75, 0.01	82.41	11	N/A	Genome has more than 11.7% of markers with multiple hits
IndD_bin_166	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6398;s__UBA6398 sp003150315	GCA_003150315.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6398;s__UBA6398 sp003150315	99.03	0.81	GCA_003150315.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6398;s__UBA6398 sp003150315	99.03	0.81	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6398;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002451695.1, s__UBA6398 sp002451695, 95.0, 79.55, 0.52; GCA_002437495.1, s__UBA6398 sp002437495, 95.0, 79.11, 0.54; GCA_900314335.1, s__UBA6398 sp900314335, 95.0, 77.69, 0.08; GCA_900550635.1, s__UBA6398 sp900550635, 95.0, 76.23, 0.12; GCA_900555645.1, s__UBA6398 sp900555645, 95.0, 76.08, 0.1	95.02	11	N/A	N/A
IndD_bin_167	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis	GCF_003315195.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis	98.22	0.85	GCF_003315195.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis	98.22	0.85	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_006337085.1, s__Sutterella faecalis, 95.0, 78.9, 0.28; GCF_009183815.1, s__Sutterella seckii_A, 95.0, 78.77, 0.3; GCA_900770335.1, s__Sutterella sp900770335, 95.0, 78.46, 0.22; GCA_900764215.1, s__Sutterella sp900764215, 95.0, 78.22, 0.13; GCF_003609995.1, s__Sutterella megalosphaeroides, 95.0, 78.18, 0.15; GCF_000297775.1, s__Sutterella wadsworthensis_A, 95.0, 78.15, 0.16; GCA_900754475.1, s__Sutterella sp900754475, 95.0, 78.12, 0.16; GCF_000250875.1, s__Sutterella parvirubra, 95.0, 78.07, 0.15; GCA_900543805.1, s__Sutterella sp900543805, 95.0, 77.75, 0.15; GCA_900545275.1, s__Sutterella sp900545275, 95.0, 77.67, 0.13; GCA_900757865.1, s__Sutterella sp900757865, 95.0, 77.66, 0.06; GCA_900762445.1, s__Sutterella sp900762445, 95.0, 77.02, 0.07	62.7	11	N/A	N/A
IndD_bin_168	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__	ANI	N/A	GCA_900542035.1, s__UMGS1370 sp900542035, 95.0, 77.64, 0.21; GCA_900551135.1, s__UMGS1370 sp900551135, 95.0, 77.41, 0.19; GCA_009774615.1, s__UMGS1370 sp009774615, 95.0, 76.24, 0.09	68.27	11	0.9347239546574148	N/A
IndD_bin_169	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__CAG-448 sp000433415	GCA_000433415.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__CAG-448 sp000433415	99.38	0.92	GCA_000433415.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__CAG-448 sp000433415	99.38	0.92	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_003150135.1, s__CAG-448 sp003150135, 95.0, 78.84, 0.1	73.32	11	N/A	N/A
IndD_bin_170	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-180;s__CAG-180 sp000432435	GCA_000432435.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-180;s__CAG-180 sp000432435	98.33	0.92	GCA_000432435.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-180;s__CAG-180 sp000432435	98.33	0.92	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-180;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002437245.1, s__CAG-180 sp002437245, 95.0, 89.61, 0.87; GCA_004556705.1, s__CAG-180 sp004556705, 95.0, 78.26, 0.2; GCF_900766945.1, s__CAG-180 sp900766945, 95.0, 77.53, 0.08; GCA_900315985.1, s__CAG-180 sp900315985, 95.0, 77.34, 0.16; GCA_004555265.1, s__CAG-180 sp004555265, 95.0, 77.12, 0.11; GCA_900540295.1, s__CAG-180 sp900540295, 95.0, 77.1, 0.13; GCA_002361875.1, s__CAG-180 sp002361875, 95.0, 77.04, 0.11; GCA_002490425.1, s__CAG-180 sp002490425, 95.0, 76.69, 0.12; GCA_002490525.1, s__CAG-180 sp002490525, 95.0, 76.56, 0.1; GCA_002314305.1, s__CAG-180 sp002314305, 95.0, 76.26, 0.06; GCA_900545625.1, s__CAG-180 sp900545625, 95.0, 76.14, 0.08	92.18	11	N/A	N/A
IndD_bin_171	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp900544335	GCA_900544335.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp900544335	97.36	0.83	GCA_900544335.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp900544335	97.36	0.83	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900542805.1, s__Duodenibacillus sp900542805, 95.0, 91.47, 0.81; GCA_002404465.1, s__Duodenibacillus sp002404465, 95.0, 80.54, 0.57; GCA_900544255.1, s__Duodenibacillus sp900544255, 95.0, 78.81, 0.12; GCF_900128485.1, s__Duodenibacillus massiliensis, 95.0, 78.1, 0.07; GCA_900762555.1, s__Duodenibacillus sp900762555, 95.0, 77.91, 0.07; GCF_003472385.1, s__Duodenibacillus sp003472385, 95.0, 77.76, 0.06; GCA_900538905.1, s__Duodenibacillus sp900538905, 95.0, 77.53, 0.06; GCA_900767875.1, s__Duodenibacillus sp900767875, 95.0, 77.39, 0.07; GCA_900552915.1, s__Duodenibacillus sp900552915, 95.0, 77.29, 0.05; GCA_900315045.1, s__Duodenibacillus sp900315045, 95.0, 77.29, 0.06; GCA_003488465.1, s__Duodenibacillus sp003488465, 95.0, 77.17, 0.05; GCA_900552545.1, s__Duodenibacillus sp900552545, 95.0, 76.96, 0.08	58.19	11	N/A	Genome has more than 10.8% of markers with multiple hits
IndD_bin_172	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__HGM11588;s__HGM11588 sp900754755	GCF_900754755.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__HGM11588;s__HGM11588 sp900754755	96.86	0.71	GCF_900754755.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__HGM11588;s__HGM11588 sp900754755	96.86	0.71	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	73.93	11	N/A	N/A
IndD_bin_173	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UBA7185;s__UBA7185 sp900556545	GCA_900556545.1	95.0	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UBA7185;s__UBA7185 sp900556545	95.58	0.74	GCA_900556545.1	95.0	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UBA7185;s__UBA7185 sp900556545	95.58	0.74	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UBA7185;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900756555.1, s__UBA7185 sp900756555, 95.0, 80.35, 0.42; GCA_002491065.1, s__UBA7185 sp002491065, 95.0, 78.68, 0.23	38.61	11	N/A	N/A
IndD_bin_174	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1409;s__UBA1409 sp900553675	GCA_900553675.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1409;s__UBA1409 sp900553675	99.24	0.93	GCA_900553675.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1409;s__UBA1409 sp900553675	99.24	0.93	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1409;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900760125.1, s__UBA1409 sp900760125, 95.0, 85.93, 0.72; GCA_002491605.1, s__UBA1409 sp002491605, 95.0, 78.12, 0.29; GCA_002305045.1, s__UBA1409 sp002305045, 95.0, 77.82, 0.24; GCA_002338885.1, s__UBA1409 sp002338885, 95.0, 77.46, 0.26	97.22	11	N/A	N/A
