user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
IndH_bin_011	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G ventriosum	GCF_000153885.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G ventriosum	98.9	0.95	GCF_000153885.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G ventriosum	98.9	0.95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900552275.1, s__Eubacterium_G sp900552275, 95.0, 98.69, 0.67; GCF_900764695.1, s__Eubacterium_G sp900764695, 95.0, 92.26, 0.49; GCA_900548465.1, s__Eubacterium_G sp900548465, 95.0, 80.78, 0.4; GCF_003479125.1, s__Eubacterium_G sp000434315, 95.0, 80.67, 0.37; GCF_003460505.1, s__Eubacterium_G sp000435815, 95.0, 80.59, 0.42; GCA_900550135.1, s__Eubacterium_G sp900550135, 95.0, 80.01, 0.35; GCF_003479405.1, s__Eubacterium_G sp000432355, 95.0, 79.94, 0.36; GCA_900556905.1, s__Eubacterium_G sp900556905, 95.0, 79.52, 0.28; GCA_902774125.1, s__Eubacterium_G sp902774125, 95.0, 77.82, 0.12; GCA_902766735.1, s__Eubacterium_G sp902766735, 95.0, 77.81, 0.19; GCA_902783775.1, s__Eubacterium_G sp902783775, 95.0, 77.5, 0.16; GCA_002369135.1, s__Eubacterium_G sp002369135, 95.0, 77.17, 0.14; GCA_902793045.1, s__Eubacterium_G sp902793045, 95.0, 77.02, 0.13	83.9	11	N/A	N/A
IndH_bin_012	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	GCF_000225345.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	98.35	0.91	GCF_000225345.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	98.35	0.91	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900537995.1, s__Roseburia intestinalis, 95.0, 78.62, 0.31; GCF_003470905.1, s__Roseburia sp003470905, 95.0, 78.52, 0.31; GCA_003483745.1, s__Roseburia sp003483745, 95.0, 78.43, 0.25; GCA_900542495.1, s__Roseburia sp900542495, 95.0, 78.31, 0.21; GCA_004562005.1, s__Roseburia sp004562005, 95.0, 78.21, 0.19; GCF_000174195.1, s__Roseburia inulinivorans, 95.0, 78.18, 0.22; GCA_900756925.1, s__Roseburia sp900756925, 95.0, 78.12, 0.2; GCA_900548205.1, s__Roseburia sp900548205, 95.0, 78.09, 0.24; GCA_900552665.1, s__Roseburia sp900552665, 95.0, 77.92, 0.2; GCA_900550935.1, s__Roseburia sp900550935, 95.0, 77.85, 0.24; GCA_900753715.1, s__Roseburia sp900753715, 95.0, 77.79, 0.21; GCF_001940165.1, s__Roseburia sp001940165, 95.0, 77.62, 0.13	78.12	11	N/A	N/A
IndH_bin_013	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	GCF_000265365.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	97.77	0.83	GCF_000265365.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	97.77	0.83	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 84.78, 0.67; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 84.47, 0.65; GCF_000210575.1, s__Alistipes shahii, 95.0, 83.72, 0.59; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 83.26, 0.55; GCF_900083545.1, s__Alistipes provencensis, 95.0, 83.19, 0.56; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 83.09, 0.55; GCF_900107675.1, s__Alistipes timonensis, 95.0, 82.81, 0.56; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 82.59, 0.54; GCA_900549305.1, s__Alistipes sp900549305, 95.0, 82.19, 0.53; GCF_006542685.1, s__Alistipes dispar, 95.0, 82.09, 0.51; GCA_900544265.1, s__Alistipes sp900544265, 95.0, 81.96, 0.6; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 81.3, 0.66; GCA_000434235.1, s__Alistipes sp000434235, 95.0, 81.25, 0.56; GCF_002161445.1, s__Alistipes sp002161445, 95.0, 81.12, 0.49; GCF_902362705.1, s__Alistipes sp002358415, 95.0, 80.99, 0.57; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 80.94, 0.5; GCF_900604385.1, s__Alistipes megaguti, 95.0, 80.89, 0.47; GCA_900542505.1, s__Alistipes sp900542505, 95.0, 80.85, 0.62; GCF_900290115.1, s__Alistipes sp900290115, 95.0, 80.66, 0.51; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 80.65, 0.66; GCF_900021155.1, s__Alistipes sp900021155, 95.0, 80.42, 0.42; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 80.27, 0.56; GCF_006542665.1, s__Alistipes communis, 95.0, 79.99, 0.37; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 79.67, 0.52; GCF_902363575.1, s__Alistipes sp902363575, 95.0, 79.36, 0.36; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 79.31, 0.42; GCF_000154465.1, s__Alistipes putredinis, 95.0, 79.04, 0.36; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 78.37, 0.38; GCA_900548155.1, s__Alistipes sp900548155, 95.0, 78.37, 0.28; GCA_900546065.1, s__Alistipes sp900546065, 95.0, 78.14, 0.26; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 77.6, 0.25; GCA_002362235.1, s__Alistipes sp002362235, 95.0, 77.52, 0.29; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 77.51, 0.22; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 76.64, 0.18; GCA_900770635.1, s__Alistipes sp900770635, 95.0, 76.64, 0.06; GCA_900768045.1, s__Alistipes sp900768045, 95.0, 76.58, 0.04; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 76.55, 0.14; GCA_900769525.1, s__Alistipes sp900769525, 95.0, 76.38, 0.05; GCA_900768015.1, s__Alistipes sp900768015, 95.0, 76.33, 0.09; GCA_900769445.1, s__Alistipes sp900769445, 95.0, 76.31, 0.04; GCA_900770585.1, s__Alistipes sp900770585, 95.0, 76.26, 0.18; GCA_900769745.1, s__Alistipes sp900769745, 95.0, 76.09, 0.09; GCA_900766655.1, s__Alistipes sp900766655, 95.0, 75.78, 0.04	88.74	11	N/A	N/A
IndH_bin_014	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	GCF_900537995.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	98.68	0.91	GCF_900537995.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	98.68	0.91	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_003483745.1, s__Roseburia sp003483745, 95.0, 90.87, 0.74; GCF_003470905.1, s__Roseburia sp003470905, 95.0, 90.87, 0.83; GCA_900753715.1, s__Roseburia sp900753715, 95.0, 79.9, 0.25; GCF_000174195.1, s__Roseburia inulinivorans, 95.0, 79.81, 0.29; GCA_900550935.1, s__Roseburia sp900550935, 95.0, 79.19, 0.33; GCA_004562005.1, s__Roseburia sp004562005, 95.0, 79.1, 0.28; GCA_900542495.1, s__Roseburia sp900542495, 95.0, 78.96, 0.28; GCA_900552665.1, s__Roseburia sp900552665, 95.0, 78.85, 0.27; GCA_900756925.1, s__Roseburia sp900756925, 95.0, 78.74, 0.2; GCF_000225345.1, s__Roseburia hominis, 95.0, 78.4, 0.28; GCF_001940165.1, s__Roseburia sp001940165, 95.0, 78.19, 0.22; GCA_900548205.1, s__Roseburia sp900548205, 95.0, 76.84, 0.14	63.23	11	N/A	N/A
IndH_bin_015	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A ihumii	GCF_000321205.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A ihumii	98.4	0.93	GCF_000321205.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A ihumii	98.4	0.93	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900549685.1, s__Alistipes_A sp900549685, 95.0, 78.79, 0.44; GCF_009557455.1, s__Alistipes_A sp900240235, 95.0, 78.73, 0.4; GCF_000231275.1, s__Alistipes_A indistinctus, 95.0, 78.01, 0.26; GCA_900546005.1, s__Alistipes_A sp900546005, 95.0, 76.88, 0.2; GCA_900545315.1, s__Alistipes_A sp900545315, 95.0, 76.62, 0.11; GCA_900539755.1, s__Alistipes_A sp900539755, 95.0, 76.4, 0.08	94.66	11	N/A	N/A
IndH_bin_016	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	GCF_000154105.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	99.34	0.96	GCF_000154105.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	99.34	0.96	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000156495.1, s__Parabacteroides johnsonii, 95.0, 90.99, 0.83; GCF_014287585.1, s__Parabacteroides sp014287585, 95.0, 89.62, 0.84; GCF_900155425.1, s__Parabacteroides massiliensis, 95.0, 88.18, 0.76; GCA_900760525.1, s__Parabacteroides sp900760525, 95.0, 87.49, 0.71; GCF_003363715.1, s__Parabacteroides acidifaciens, 95.0, 82.17, 0.69; GCA_900552465.1, s__Parabacteroides sp900552465, 95.0, 81.92, 0.64; GCF_900128505.1, s__Parabacteroides timonensis, 95.0, 79.19, 0.38; GCF_003480915.1, s__Parabacteroides sp003480915, 95.0, 79.06, 0.4; GCF_003473295.1, s__Parabacteroides sp003473295, 95.0, 79.0, 0.36; GCA_900540715.1, s__Parabacteroides sp900540715, 95.0, 78.94, 0.37; GCA_014647375.1, s__Parabacteroides faecis, 95.0, 78.93, 0.38; GCF_000969825.1, s__Parabacteroides gordonii, 95.0, 78.92, 0.4; GCA_900541965.1, s__Parabacteroides sp900541965, 95.0, 78.85, 0.3; GCF_000012845.1, s__Parabacteroides distasonis, 95.0, 78.84, 0.24; GCF_004793765.1, s__Parabacteroides distasonis_A, 95.0, 78.77, 0.24; GCF_000969835.1, s__Parabacteroides goldsteinii, 95.0, 78.67, 0.41; GCF_011038785.1, s__Parabacteroides sp011038785, 95.0, 78.33, 0.21; GCF_900108035.1, s__Parabacteroides chinchillae, 95.0, 78.3, 0.21; GCF_900186615.1, s__Parabacteroides bouchesdurhonensis, 95.0, 78.21, 0.21; GCA_900548175.1, s__Parabacteroides sp900548175, 95.0, 77.99, 0.13; GCA_004562445.1, s__Parabacteroides sp004562445, 95.0, 77.95, 0.16; GCA_000436495.1, s__Parabacteroides sp000436495, 95.0, 77.66, 0.15; GCA_900547435.1, s__Parabacteroides sp900547435, 95.0, 77.58, 0.11; GCA_900770835.1, s__Parabacteroides sp900770835, 95.0, 77.58, 0.08; GCA_900549585.1, s__Parabacteroides sp900549585, 95.0, 77.38, 0.11; GCF_002159645.1, s__Parabacteroides sp002159645, 95.0, 77.12, 0.08; GCA_900552415.1, s__Parabacteroides sp900552415, 95.0, 77.07, 0.13	86.72	11	N/A	N/A
IndH_bin_017	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	GCF_000154465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	98.62	0.9	GCF_000154465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	98.62	0.9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000265365.1, s__Alistipes finegoldii, 95.0, 79.59, 0.45; GCF_006542685.1, s__Alistipes dispar, 95.0, 79.23, 0.41; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 79.21, 0.45; GCA_900549305.1, s__Alistipes sp900549305, 95.0, 79.14, 0.3; GCF_000210575.1, s__Alistipes shahii, 95.0, 79.11, 0.44; GCA_900544265.1, s__Alistipes sp900544265, 95.0, 79.09, 0.38; GCF_900107675.1, s__Alistipes timonensis, 95.0, 79.08, 0.42; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 78.93, 0.39; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 78.93, 0.4; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 78.87, 0.42; GCF_900083545.1, s__Alistipes provencensis, 95.0, 78.84, 0.44; GCF_902363575.1, s__Alistipes sp902363575, 95.0, 78.83, 0.44; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 78.82, 0.41; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 78.81, 0.45; GCF_900290115.1, s__Alistipes sp900290115, 95.0, 78.79, 0.36; GCA_000434235.1, s__Alistipes sp000434235, 95.0, 78.79, 0.4; GCF_900604385.1, s__Alistipes megaguti, 95.0, 78.77, 0.37; GCF_006542665.1, s__Alistipes communis, 95.0, 78.75, 0.38; GCF_900021155.1, s__Alistipes sp900021155, 95.0, 78.73, 0.44; GCF_902362705.1, s__Alistipes sp002358415, 95.0, 78.71, 0.36; GCF_002161445.1, s__Alistipes sp002161445, 95.0, 78.71, 0.39; GCA_900542505.1, s__Alistipes sp900542505, 95.0, 78.59, 0.36; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 78.5, 0.33; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 78.49, 0.31; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 78.26, 0.26; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 78.07, 0.32; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 78.03, 0.32; GCA_900548155.1, s__Alistipes sp900548155, 95.0, 77.76, 0.18; GCA_900546065.1, s__Alistipes sp900546065, 95.0, 77.55, 0.21; GCA_002362235.1, s__Alistipes sp002362235, 95.0, 77.49, 0.17; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 77.42, 0.23; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 77.33, 0.14; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 77.31, 0.15; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 77.01, 0.13; GCA_900770585.1, s__Alistipes sp900770585, 95.0, 76.97, 0.1; GCA_900768045.1, s__Alistipes sp900768045, 95.0, 76.88, 0.05; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 76.49, 0.19; GCA_900769445.1, s__Alistipes sp900769445, 95.0, 76.47, 0.04; GCA_900770635.1, s__Alistipes sp900770635, 95.0, 76.45, 0.06; GCA_900769745.1, s__Alistipes sp900769745, 95.0, 76.19, 0.05; GCA_900766655.1, s__Alistipes sp900766655, 95.0, 75.98, 0.03; GCA_900768015.1, s__Alistipes sp900768015, 95.0, 75.96, 0.08; GCA_900769525.1, s__Alistipes sp900769525, 95.0, 75.78, 0.05	87.14	11	N/A	N/A
IndH_bin_018	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp900066985	GCF_003478935.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp900066985	95.4	0.85	GCF_003478935.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp900066985	95.4	0.85	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	30.16	11	N/A	N/A
IndH_bin_019	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara	GCF_000233955.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara	97.5	0.81	GCF_000233955.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara	97.5	0.81	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000205165.1, s__Paraprevotella xylaniphila, 95.0, 93.09, 0.74; GCA_900760455.1, s__Paraprevotella sp900760455, 95.0, 79.65, 0.15; GCA_900548345.1, s__Paraprevotella sp900548345, 95.0, 78.22, 0.26; GCF_003477995.1, s__Paraprevotella sp003477995, 95.0, 77.95, 0.12; GCA_900546665.1, s__Paraprevotella sp900546665, 95.0, 77.56, 0.13	89.14	11	N/A	N/A
IndH_bin_020	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp900066115	GCF_003461625.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp900066115	98.78	0.94	GCF_003461625.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp900066115	98.78	0.94	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000154245.1, s__Coprococcus sp000154245, 95.0, 94.51, 0.84; GCA_002437435.1, s__Coprococcus sp002437435, 95.0, 90.48, 0.75; GCA_900761435.1, s__Coprococcus sp900761435, 95.0, 79.57, 0.35; GCF_001404675.1, s__Coprococcus eutactus_A, 95.0, 79.53, 0.19; GCF_003482105.1, s__Coprococcus sp000433075, 95.0, 79.24, 0.19; GCF_000154425.1, s__Coprococcus eutactus, 95.0, 79.2, 0.19; GCA_900548315.1, s__Coprococcus sp900548315, 95.0, 78.74, 0.14; GCA_900767685.1, s__Coprococcus sp900767685, 95.0, 78.7, 0.14; GCA_900548215.1, s__Coprococcus sp900548215, 95.0, 78.51, 0.16; GCA_900557435.1, s__Coprococcus sp900557435, 95.0, 78.13, 0.1	77.84	11	N/A	N/A
IndH_bin_021	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-582;s__	N/A	N/A	N/A	N/A	N/A	GCA_000435515.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-582;s__CAG-582 sp000435515	97.2	0.53	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-582;s__	taxonomic classification defined by topology and ANI	N/A	GCF_900760845.1, s__CAG-582 sp900760845, 95.0, 81.96, 0.4	54.58	11	0.9986509090750465	N/A
IndH_bin_022	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Mesosutterella;s__Mesosutterella massiliensis	GCF_001182045.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Mesosutterella;s__Mesosutterella massiliensis	99.96	0.99	GCF_001182045.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Mesosutterella;s__Mesosutterella massiliensis	99.96	0.99	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Mesosutterella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003402575.1, s__Mesosutterella multiformis, 95.0, 94.12, 0.91; GCA_902797695.1, s__Mesosutterella sp902797695, 95.0, 79.01, 0.35	90.99	11	N/A	N/A
IndH_bin_023	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I ramulus	GCF_000469345.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I ramulus	95.92	0.68	GCF_000469345.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I ramulus	95.92	0.68	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003122485.1, s__Eubacterium_I ramulus_A, 95.0, 85.66, 0.45; GCA_900546495.1, s__Eubacterium_I sp900546495, 95.0, 84.82, 0.42; GCA_900557275.1, s__Eubacterium_I sp900557275, 95.0, 80.92, 0.12; GCF_000270305.1, s__Eubacterium_I sp000270305, 95.0, 80.51, 0.07; GCF_902362715.1, s__Eubacterium_I sp900066595, 95.0, 79.64, 0.16; GCA_902797015.1, s__Eubacterium_I sp902797015, 95.0, 76.92, 0.04; GCA_001941025.1, s__Eubacterium_I sp001941025, 95.0, 76.88, 0.03	23.55	11	N/A	N/A
IndH_bin_024	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245;s__CAG-245 sp000435175	GCA_000435175.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245;s__CAG-245 sp000435175	98.78	0.86	GCA_000435175.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245;s__CAG-245 sp000435175	98.78	0.86	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900761475.1, s__CAG-245 sp900761475, 95.0, 93.83, 0.61; GCA_900552135.1, s__CAG-245 sp900552135, 95.0, 83.77, 0.52; GCA_000434195.1, s__CAG-245 sp000434195, 95.0, 79.83, 0.4; GCF_900758165.1, s__CAG-245 sp900758165, 95.0, 79.19, 0.36	74.33	11	N/A	N/A
IndH_bin_025	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900545895	GCA_900545895.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900545895	96.57	0.77	GCA_900545895.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900545895	96.57	0.77	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002160305.1, s__Lawsonibacter sp002160305, 95.0, 94.86, 0.87; GCF_003573975.1, s__Lawsonibacter sp900066825, 95.0, 82.94, 0.65; GCF_902363045.1, s__Lawsonibacter sp902363045, 95.0, 82.9, 0.64; GCA_900553135.1, s__Lawsonibacter sp900553135, 95.0, 82.53, 0.53; GCA_900764755.1, s__Lawsonibacter sp900764755, 95.0, 82.22, 0.61; GCA_900766145.1, s__Lawsonibacter sp900766145, 95.0, 82.07, 0.55; GCF_008727735.1, s__Lawsonibacter sp000177015, 95.0, 81.72, 0.59; GCF_003112755.1, s__Lawsonibacter asaccharolyticus, 95.0, 81.25, 0.59; GCA_900549405.1, s__Lawsonibacter sp900549405, 95.0, 81.19, 0.45; GCF_003478995.1, s__Lawsonibacter sp003478995, 95.0, 81.05, 0.54; GCF_014287875.1, s__Lawsonibacter sp014287875, 95.0, 81.02, 0.51; GCF_000492175.1, s__Lawsonibacter sp000492175, 95.0, 80.86, 0.52; GCA_900550705.1, s__Lawsonibacter sp900550705, 95.0, 80.81, 0.46; GCF_002161175.1, s__Lawsonibacter sp002161175, 95.0, 80.81, 0.43; GCF_009911595.1, s__Lawsonibacter sp009911595, 95.0, 80.72, 0.49; GCF_003612335.1, s__Lawsonibacter sp003612335, 95.0, 80.62, 0.5; GCA_900754605.1, s__Lawsonibacter sp900754605, 95.0, 79.8, 0.42; GCF_009911645.1, s__Lawsonibacter sp009911645, 95.0, 79.76, 0.49; GCF_009917615.1, s__Lawsonibacter sp009917615, 95.0, 79.7, 0.42; GCF_902362775.1, s__Lawsonibacter sp900066645, 95.0, 79.35, 0.41; GCA_900763995.1, s__Lawsonibacter sp900763995, 95.0, 78.26, 0.26	59.6	11	N/A	N/A
