prophage	host	active	MW_pvalue	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	host_len	host_mean_cov	host_median_cov	host_sd_cov
IndF_bin_096_k141_435498_fragment_3	IndF_bin_096_k141_435498	no	nan	0	0.0	-0.011536950053333833	5635	0	0	0.0	213748	0.011536950053333833	0.0	0.10678905463056174
IndF_bin_114_k141_474951_fragment_1	IndF_bin_114_k141_474951	no	0.022539855976068307	0	0.2754398117102286	-0.11225170244312972	21630	0.04267221451687471	0.0	0.20212170925717265	72158	0.15492391696000443	0.0	0.5761821633763228
IndF_bin_096_k141_369708_fragment_1	IndF_bin_096_k141_369708	no	nan	0	0.0	-0.010266412037977598	51003	0	0	0.0	73833	0.010266412037977598	0	0.10080253193878871
IndF_bin_030_k141_177468_fragment_2	IndF_bin_030_k141_177468	no	nan	0	0.0	-0.5846619755945489	8045	0	0	0.0	89816	0.5846619755945489	0.0	1.0252516841434556
IndF_bin_099_k141_312424_fragment_2	IndF_bin_099_k141_312424	no	0.051969686965654696	0.2692718861083723	1.4484729758662662	0.4240819635237165	10038	1.3696951583980872	1.0	1.7918222031023632	85609	0.9456131948743707	0	1.3229232271065279
IndF_bin_036_k141_338440_fragment_1	IndF_bin_036_k141_338440	no	1.3651603958449864e-17	0.6375495846001543	1.317254036533077	5.435361628312904	6165	22.567883211678833	21	10.537122973440901	176409	17.13252158336593	17	5.859499738987412
IndF_bin_127_k141_290177_fragment_1	IndF_bin_127_k141_290177	no	0.03851981157699074	0.1547047698073389	1.370111738229081	0.11541207551473798	28808	0.4272424326575951	0.0	0.8006293767132154	49280	0.3118303571428571	0.0	0.6870729927037017
IndF_bin_106_k141_424770_fragment_1	IndF_bin_106_k141_424770	no	0.10476332859180607	0	0.8062347444488863	-0.043796032722134476	12797	0.1822302102055169	0	0.5335741773798156	83070	0.2260262429276514	0.0	0.5964108266844292
IndF_bin_143_k141_525029_fragment_1	IndF_bin_143_k141_525029	no	0.10044481460405831	0	0.8400072602177385	-0.11657582377476283	34273	0.6120561374843171	0	0.9488847083070463	33040	0.7286319612590799	0.0	1.0770845866951964
IndF_bin_143_k141_525029_fragment_2	IndF_bin_143_k141_525029	no	0.0002850403545631788	0	0.7345045628067881	-0.19344846110742686	6594	0.5351835001516531	0.0	0.996454919597344	33040	0.7286319612590799	0.0	1.0770845866951964
IndF_bin_115_k141_338921_fragment_1	IndF_bin_115_k141_338921	no	0.1303701560040762	0.10272549711585961	1.1720468408705247	0.10836750980751175	31823	0.7382396379976747	0	1.12649088614363	188470	0.6298721281901629	0.0	0.9781330101846897
IndF_bin_020_k141_173730_fragment_1	IndF_bin_020_k141_173730	no	0.02368453331093074	0	0.9222240629505779	-0.27706190344774173	10086	3.2852468768590124	3.0	2.7966681914833935	99689	3.562308780306754	3	2.533808035660034
IndF_bin_040_k141_351490_fragment_2	IndF_bin_040_k141_351490	no	nan	0	0.0	-2.2803220571034806	11939	0	0	0.0	110291	2.2803220571034806	0	4.192608942299042
