prophage	host	active	MW_pvalue	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	host_len	host_mean_cov	host_median_cov	host_sd_cov
IndF_bin_023_k141_447497_fragment_1	IndF_bin_023_k141_447497	no	0.3577429165645517	0	0.8806790379526875	-1.3803072093780706	15902	10.187712237454408	10.0	4.435612061435222	33733	11.568019446832478	10	12.320206051629501
IndF_bin_097_k141_265489_fragment_1	IndF_bin_097_k141_265489	no	nan	0	0	0	47358	0	0.0	0.0	28785	0	0	0.0
IndF_bin_097_k141_313068_fragment_1	IndF_bin_097_k141_313068	no	nan	0	0	0	5518	0	0.0	0.0	61965	0	0	0.0
IndF_bin_143_k141_230733_fragment_1	IndF_bin_143_k141_230733	no	nan	0	0	0	12361	0	0	0.0	71538	0	0.0	0.0
IndF_bin_122_k141_57878_fragment_1	IndF_bin_122_k141_57878	no	0.01891361473165412	0.16093754729691706	1.0407045406430533	1.8819089071751662	14380	48.11529902642559	48.0	9.470422895198938	36981	46.23339011925042	46	13.556652168087455
IndF_bin_071_k141_151810_fragment_1	IndF_bin_071_k141_151810	no	2.819089392752273e-06	0	0.8057368056556313	-0.729442458667275	11344	3.0254760225669957	3.0	2.2844073455760343	45695	3.7549184812342706	3	2.5748238680347737
IndF_bin_096_k141_369708_fragment_1	IndF_bin_096_k141_369708	no	nan	0	0	0	52502	0	0.0	0.0	74422	0	0.0	0.0
IndF_bin_135_k141_431283_fragment_2	IndF_bin_135_k141_431283	no	nan	0	0.0	-29.180036932098503	32765	0	0	0.0	70941	29.180036932098503	29	8.402022062782912
IndF_bin_106_k141_105858_fragment_1	IndF_bin_106_k141_105858	no	nan	0	0.0	-0.02094943591137692	26044	0	0.0	0.0	58856	0.02094943591137692	0.0	0.14321628936471595
IndF_bin_114_k141_485300_fragment_1	IndF_bin_114_k141_485300	no	nan	0	0.0	-0.008603325253490833	23212	0	0.0	0.0	29291	0.008603325253490833	0	0.09235582954055256
IndF_bin_033_k141_360099_fragment_2	IndF_bin_033_k141_360099	no	1.0019001256884686e-06	0.41756951757719557	1.078447301952831	4.904460947524484	32969	67.42364038945676	67	11.629719017870428	45335	62.51917944193228	62	11.859667785306488
IndF_bin_125_k141_45892_fragment_1	IndF_bin_125_k141_45892	no	nan	0.3919070550638658	0.24429425264166646	0.24429425264166646	39653	0.24429425264166646	0	0.881546378998825	22426	0	0.0	0.0
IndF_bin_030_k141_113638_fragment_1	IndF_bin_030_k141_113638	no	3.801247280892282e-13	0	0.7548688978490588	-15.217101369757735	7244	46.86029817780232	46.0	10.344718553659636	18566	62.077399547560056	37.0	65.53587503915598
IndF_bin_092_k141_401699_fragment_3	IndF_bin_092_k141_401699	no	nan	0	0	0	70334	0	0.0	0.0	56002	0	0.0	0.0
IndF_bin_040_k141_351490_fragment_2	IndF_bin_040_k141_351490	no	2.5701689944528163e-20	0.7370633581659302	1.4321698774184846	4.813380325713629	11939	15.951084680459	15	5.32841233459721	110592	11.13770435474537	12.0	7.5433718930217575
IndF_bin_115_k141_338921_fragment_1	IndF_bin_115_k141_338921	no	nan	0	0	0	31527	0	0	0.0	189575	0	0	0.0
IndF_bin_137_k141_271065_fragment_1	IndF_bin_137_k141_271065	no	nan	0	0	0	23419	0	0	0.0	51802	0	0.0	0.0
IndF_bin_040_k141_272122_fragment_1	IndF_bin_040_k141_272122	no	0.007714627652744767	0.27386054622161515	1.0903264494549851	1.6384215865935232	13126	19.777312204784398	19.0	5.995961075985257	64252	18.138890618190874	18.0	5.969380895382978
IndF_bin_040_k141_272122_fragment_2	IndF_bin_040_k141_272122	no	0.2095608008102985	0.06452740535676364	1.0213124338980224	0.3865839072836508	11011	18.525474525474525	18	6.012548219686919	64252	18.138890618190874	18.0	5.969380895382978
IndF_bin_140_k141_401088_fragment_1	IndF_bin_140_k141_401088	no	nan	0	0	0	9406	0	0.0	0.0	158707	0	0	0.0
IndF_bin_143_k141_235677_fragment_1	IndF_bin_143_k141_235677	no	nan	0	0	0	39645	0	0	0.0	12646	0	0.0	0.0
IndF_bin_064_k141_407748_fragment_2	IndF_bin_064_k141_407748	no	0.13354928330417282	0	0.9217884402182889	-1.474342536769683	8112	17.37635601577909	17.0	5.308251580283205	79450	18.850698552548774	18.0	7.119453377775756
IndF_bin_138_k141_92360_fragment_1	IndF_bin_138_k141_92360	no	2.4696845248422296e-16	0	0.7950847191120387	-3.757132172918647	6449	14.577919057218173	14	5.484767645767926	16299	18.33505123013682	17	7.057297907195314
IndF_bin_049_k141_133603_fragment_1	IndF_bin_049_k141_133603	no	2.0157679372598983e-15	0.635101712020305	1.0698081234961097	16.44544659456315	7152	252.02614653243847	250.0	25.771323439363957	24145	235.58069993787532	236	26.0164831892891
IndF_bin_135_k141_356020_fragment_2	IndF_bin_135_k141_356020	no	1.2116054517431397e-23	0.7848698108902078	1.3337929083703577	8.048395134073548	5582	32.160336796847005	32.0	8.946149779258668	49231	24.111941662773457	26	11.413728979250852
IndF_bin_051_k141_461869_fragment_1	IndF_bin_051_k141_461869	no	0.0007455718152438478	0.2801360519730512	1.1091472954708874	1.456803311972763	36850	14.80393487109905	14.0	5.2145699783645165	31864	13.347131559126288	13.0	5.186075239251099
IndF_bin_036_k141_338440_fragment_1	IndF_bin_036_k141_338440	no	nan	0	0	0	6185	0	0	0.0	176455	0	0	0.0
IndF_bin_034_k141_29957_fragment_1	IndF_bin_034_k141_29957	no	4.201434505297309e-41	0	0.29535193970168383	-1.655841817277695	6782	0.6940430551459746	0.0	1.3438559735560491	106838	2.3498848724236696	2.0	2.3445262010451584
IndF_bin_092_k141_240868_fragment_2	IndF_bin_092_k141_240868	no	nan	0	0	0	43179	0	0	0.0	51342	0	0.0	0.0
IndF_bin_092_k141_240868_fragment_3	IndF_bin_092_k141_240868	no	nan	0	0	0	9178	0	0.0	0.0	51342	0	0.0	0.0
IndF_bin_143_k141_400371_fragment_1	IndF_bin_143_k141_400371	no	nan	0	0	0	37613	0	0	0.0	36056	0	0.0	0.0
IndF_bin_062_k141_202711_fragment_1	IndF_bin_062_k141_202711	no	0.434632640237683	0.17104117130111535	1.1023984582672133	0.6501981485953765	8699	6.999885044257961	7	3.843976512001002	43436	6.349686895662584	6.0	3.7583676819938536
IndF_bin_030_k141_177468_fragment_2	IndF_bin_030_k141_177468	no	0.005930429994355133	0	0.9877697116848253	-0.4288523109463682	8045	34.63592293349907	34	9.33653508552874	89386	35.064775244445435	34.0	13.142313341652654
IndF_bin_019_k141_155288_fragment_1	IndF_bin_019_k141_155288	no	0.22530514530891682	0	0.9602664819032487	-0.39764110580657075	5488	9.610058309037901	9.0	3.4099502975517817	6494	10.007699414844472	9.0	4.126178945709417
IndF_bin_081_k141_351076_fragment_2	IndF_bin_081_k141_351076	no	1.3081705440290174e-26	0.7307530585223728	1.1709929170071287	12.4792568830309	36847	85.46039026243656	84	19.162429839479735	43410	72.98113337940566	72.0	14.6992044588114
IndF_bin_117_k141_243800_fragment_1	IndF_bin_117_k141_243800	no	0.0005890640435975249	0.29056765853440325	1.2184355843587522	1.42272424439538	7793	7.935968176568715	8	5.515833194223928	9023	6.513243932173335	6	4.186202640342478
IndF_bin_106_k141_189797_fragment_1	IndF_bin_106_k141_189797	no	nan	0	0.0	-0.01674604393916116	18177	0	0	0.0	26036	0.01674604393916116	0.0	0.12832087278782672
IndF_bin_080_k141_288223_fragment_1	IndF_bin_080_k141_288223	no	0.0001407264026961724	0.35371384213031726	3.962932265873239	0.39482156874199714	59020	0.5280752287360216	0.0	1.4448905470295126	6694	0.1332536599940245	0.0	0.6357469404662255
IndF_bin_120_k141_369759_fragment_1	IndF_bin_120_k141_369759	no	nan	0	0.0	-1.3505507955936353	7931	0	0	0.0	4085	1.3505507955936353	1	1.5630725208271103
IndF_bin_106_k141_424770_fragment_1	IndF_bin_106_k141_424770	no	nan	0	0.0	-0.02536171029584663	12548	0	0.0	0.0	83354	0.02536171029584663	0.0	0.15722210562976593
IndF_bin_125_k141_25669_fragment_1	IndF_bin_125_k141_25669	no	nan	0	0.0	-0.001968220440689357	9716	0	0.0	0.0	20831	0.001968220440689357	0	0.0443220131842988
IndF_bin_114_k141_474951_fragment_1	IndF_bin_114_k141_474951	no	0.4523408306730059	0.06204505051727894	1.6408626456900046	0.007797015640027638	21890	0.01996345363179534	0.0	0.13987783232133172	71426	0.012166437991767703	0.0	0.10962930285555218
IndF_bin_144_k141_2765_fragment_1	IndF_bin_144_k141_2765	no	6.203727120159933e-80	0	0.32695347453635326	-49.13030279650532	67467	23.866586627536424	1	33.69875407107015	29898	72.99688942404174	76.0	27.502854781454232
IndF_bin_042_k141_421360_fragment_1	IndF_bin_042_k141_421360	no	0.2681510425349986	0	0.6688725563614561	-0.34726656869361594	10113	0.7014733511322061	0	1.1084287637349248	107017	1.048739919825822	0	1.7464489237689145
IndF_bin_030_k141_397121_fragment_1	IndF_bin_030_k141_397121	no	nan	0	0.0	-17.752165337449618	28292	0	0.0	0.0	23322	17.752165337449618	20.0	17.454818967446567
IndF_bin_122_k141_127537_fragment_1	IndF_bin_122_k141_127537	no	nan	0	0	0	14288	0	0.0	0.0	22207	0	0	0.0
IndF_bin_105_k141_441432_fragment_1	IndF_bin_105_k141_441432	no	nan	0	0.0	-43.22099305376897	16013	0	0	0.0	3887	43.22099305376897	47	17.456387586421574
IndF_bin_135_k141_313822_fragment_1	IndF_bin_135_k141_313822	no	1.4190325362350206e-106	0	0.19960655326064392	-23.525674037796982	10125	5.866962962962963	0	13.126597658630951	35529	29.392637000759944	30	10.125252399187252
IndF_bin_107_k141_458282_fragment_1	IndF_bin_107_k141_458282	no	1.713987846329647e-14	0	0.8906709539376946	-4.232061638917166	10590	34.477337110481585	34.0	7.840029044975331	103950	38.70939874939875	38.0	9.506030531711172
IndF_bin_029_k141_141763_fragment_1	IndF_bin_029_k141_141763	no	4.959660024298206e-35	0	0.1607801402447028	-0.7450646157163188	27203	0.14274160938131825	0	0.4548076771432674	50698	0.887806225097637	0.0	1.1417636853747515
IndF_bin_029_k141_141763_fragment_3	IndF_bin_029_k141_141763	no	2.215208033756907e-06	0	0.9438947349249831	-0.049810603594353076	12333	0.8379956215032839	0	1.6252027806250642	50698	0.887806225097637	0.0	1.1417636853747515
IndF_bin_047_k141_13577_fragment_1	IndF_bin_047_k141_13577	no	nan	0	0.0	-0.048019112714385165	9729	0	0	0.0	63204	0.048019112714385165	0.0	0.28034298094936877
IndF_bin_144_k141_515011_fragment_1	IndF_bin_144_k141_515011	yes	2.3335500435374785e-86	1.951097183694931	3.174176802754589	148.3075464259389	40619	216.52074152490215	205	59.16785595554166	10610	68.21319509896324	17.0	89.74925941072652
IndF_bin_044_k141_287373_fragment_1	IndF_bin_044_k141_287373	no	nan	0.13476483052830862	0.015775147440920526	0.015775147440920526	48494	0.015775147440920526	0.0	0.16554339416246083	31272	0	0.0	0.0
IndF_bin_033_k141_47991_fragment_2	IndF_bin_033_k141_47991	no	2.9402611086431786e-127	0	0.15117767328923984	-48.904156634148436	37103	8.709969544241705	0	21.562522454391306	68950	57.61412617839014	59.0	16.185375276535243
IndF_bin_068_k141_463964_fragment_1	IndF_bin_068_k141_463964	no	2.2600266230685707e-08	0	0.05276996748109358	-0.12974152715893214	20753	0.007227870669300824	0	0.08471112285281558	4052	0.13696939782823297	0.0	0.3681272145115279
IndF_bin_036_k141_156691_fragment_1	IndF_bin_036_k141_156691	no	nan	0	0	0	46077	0	0	0.0	143516	0	0.0	0.0
