user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
IndF_bin_088	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915	GCA_000437915.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915	98.0	0.9	GCA_000437915.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915	98.0	0.9	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-314;g__CAG-314;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900551395.1, s__CAG-314 sp900551395, 95.0, 82.48, 0.8	93.21	11	N/A	N/A
IndF_bin_089	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara	GCF_000233955.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara	97.4	0.84	GCF_000233955.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara	97.4	0.84	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000205165.1, s__Paraprevotella xylaniphila, 95.0, 92.83, 0.77; GCA_900760455.1, s__Paraprevotella sp900760455, 95.0, 79.22, 0.13; GCF_003477995.1, s__Paraprevotella sp003477995, 95.0, 78.15, 0.13; GCA_900548345.1, s__Paraprevotella sp900548345, 95.0, 77.95, 0.31; GCA_900546665.1, s__Paraprevotella sp900546665, 95.0, 77.54, 0.15	93.29	11	N/A	N/A
IndF_bin_090	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1532;s__	N/A	N/A	N/A	N/A	N/A	GCA_900552605.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1532;s__UMGS1532 sp900552605	76.54	0.15	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	38.83	11	0.9461750764158168	N/A
IndF_bin_091	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS856;s__UMGS856 sp900546265	GCA_900546265.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS856;s__UMGS856 sp900546265	98.72	0.88	GCA_900546265.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS856;s__UMGS856 sp900546265	98.72	0.88	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS856;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900760305.1, s__UMGS856 sp900760305, 95.0, 79.69, 0.27	55.63	11	N/A	N/A
IndF_bin_092	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-353;s__CAG-353 sp900066885	GCF_902363145.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-353;s__CAG-353 sp900066885	98.59	0.73	GCF_902363145.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-353;s__CAG-353 sp900066885	98.59	0.73	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-353;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900768995.1, s__CAG-353 sp900768995, 95.0, 81.0, 0.47; GCA_002395525.1, s__CAG-353 sp002395525, 95.0, 77.42, 0.15; GCA_001941135.1, s__CAG-353 sp001941135, 95.0, 77.02, 0.2; GCA_902782875.1, s__CAG-353 sp902782875, 95.0, 76.97, 0.14	94.42	11	N/A	N/A
IndF_bin_093	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp902776275	GCA_902776275.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp902776275	98.29	0.93	GCA_902776275.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp902776275	98.29	0.93	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900770725.1, s__Succinivibrio sp900770725, 95.0, 94.21, 0.9; GCA_900767695.1, s__Succinivibrio sp900767695, 95.0, 89.11, 0.8; GCA_002473165.1, s__Succinivibrio sp002473165, 95.0, 80.29, 0.51; GCA_004557545.1, s__Succinivibrio hippei_A, 95.0, 78.76, 0.41; GCA_900316175.1, s__Succinivibrio sp900316175, 95.0, 78.2, 0.02; GCA_902785325.1, s__Succinivibrio sp003456415, 95.0, 78.15, 0.02; GCA_000431835.1, s__Succinivibrio sp000431835, 95.0, 77.82, 0.01; GCF_900167015.1, s__Succinivibrio dextrinosolvens, 95.0, 77.47, 0.02; GCA_900754255.1, s__Succinivibrio sp900555115, 95.0, 77.41, 0.07; GCA_003477345.1, s__Succinivibrio sp003477345, 95.0, 77.39, 0.03; GCF_900116345.1, s__Succinivibrio dextrinosolvens_B, 95.0, 77.22, 0.02; GCA_900315395.1, s__Succinivibrio sp900315395, 95.0, 77.19, 0.01; GCF_011065405.1, s__Succinivibrio dextrinosolvens_A, 95.0, 76.93, 0.02; GCA_902772715.1, s__Succinivibrio sp902772715, 95.0, 76.87, 0.01; GCA_900317105.1, s__Succinivibrio sp900317105, 95.0, 76.81, 0.01; GCA_004556245.1, s__Succinivibrio hippei_B, 95.0, 76.56, 0.01; GCA_900552905.1, s__Succinivibrio sp900552905, 95.0, 76.5, 0.03; GCA_002449335.1, s__Succinivibrio sp002449335, 95.0, 76.36, 0.01; GCA_900548485.1, s__Succinivibrio sp900548485, 95.0, 76.18, 0.01; GCA_012519775.1, s__Succinivibrio sp012519775, 95.0, 75.9, 0.02; GCA_900316375.1, s__Succinivibrio sp900316375, 95.0, 75.72, 0.02	68.63	11	N/A	N/A
IndF_bin_094	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	GCF_003477605.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	97.68	0.86	GCF_003477605.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	97.68	0.86	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900539115.1, s__Eubacterium_F sp900539115, 95.0, 78.86, 0.21; GCA_002431395.1, s__Eubacterium_F sp002431395, 95.0, 78.55, 0.19; GCA_000434115.1, s__Eubacterium_F sp000434115, 95.0, 78.3, 0.17; GCA_002435545.1, s__Eubacterium_F sp002435545, 95.0, 78.13, 0.17; GCA_000433735.1, s__Eubacterium_F sp000433735, 95.0, 78.11, 0.2; GCA_002362575.1, s__Eubacterium_F sp002362575, 95.0, 77.29, 0.2; GCF_000518685.1, s__Eubacterium_F xylanophilum, 95.0, 77.23, 0.05; GCA_002490465.1, s__Eubacterium_F sp002490465, 95.0, 77.11, 0.15; GCA_900319095.1, s__Eubacterium_F sp900319095, 95.0, 77.07, 0.12; GCA_900318295.1, s__Eubacterium_F sp900318295, 95.0, 76.49, 0.03; GCA_003453515.1, s__Eubacterium_F sp003453515, 95.0, 75.68, 0.01; GCF_000687695.1, s__Eubacterium_F sp000687695, 95.0, 75.57, 0.04	74.87	11	N/A	N/A
IndF_bin_095	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp902363125	GCF_902363125.1	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp902363125	95.96	0.81	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	ANI	topological placement and ANI have incongruent species assignments	GCF_902363125.1, s__Collinsella sp902363125, 95.0, 95.96, 0.81; GCA_900542635.1, s__Collinsella sp900542635, 95.0, 95.17, 0.81; GCA_900541245.1, s__Collinsella sp900541245, 95.1027, 95.01, 0.81; GCF_005845035.1, s__Collinsella aerofaciens_I, 95.0, 94.91, 0.84; GCA_900755685.1, s__Collinsella sp900755685, 95.1616, 94.87, 0.81; GCA_900541855.1, s__Collinsella sp900541855, 95.2411, 94.87, 0.79; GCA_900541145.1, s__Collinsella sp900541145, 95.003, 94.84, 0.83; GCA_900754445.1, s__Collinsella sp900754445, 95.0, 94.81, 0.77; GCA_900759565.1, s__Collinsella sp900759565, 95.0, 94.77, 0.8; GCA_900543515.1, s__Collinsella sp900543515, 95.0, 94.76, 0.82; GCA_900751755.1, s__Collinsella sp900751755, 95.0, 94.71, 0.79; GCA_900541055.1, s__Collinsella sp900541055, 95.0874, 94.71, 0.83; GCA_900541665.1, s__Collinsella sp900541665, 95.0, 94.68, 0.84; GCA_900548265.1, s__Collinsella sp900548265, 95.0, 94.67, 0.79; GCF_005844325.1, s__Collinsella aerofaciens_G, 95.0584, 94.65, 0.81; GCA_900541015.1, s__Collinsella sp900541015, 95.0, 94.65, 0.82; GCA_900541795.1, s__Collinsella sp900541795, 95.0323, 94.62, 0.82; GCA_900543025.1, s__Collinsella sp900543025, 95.0, 94.58, 0.82; GCA_900541035.1, s__Collinsella sp900541035, 95.0, 94.49, 0.82; GCA_900541235.1, s__Collinsella sp900541235, 95.0, 94.49, 0.81; GCA_900758845.1, s__Collinsella sp900758845, 95.0, 94.47, 0.8; GCA_900542305.1, s__Collinsella sp900542305, 95.0, 94.47, 0.78; GCA_900540935.1, s__Collinsella sp900540935, 95.0, 94.45, 0.82; GCA_900543615.1, s__Collinsella sp900543615, 95.0, 94.44, 0.79; GCA_900549655.1, s__Collinsella sp900549655, 95.0, 94.37, 0.77; GCA_900541715.1, s__Collinsella sp900541715, 95.0573, 94.34, 0.78; GCA_900541885.1, s__Collinsella sp900541885, 95.0, 94.34, 0.84; GCA_900544845.1, s__Collinsella sp900544845, 95.0, 94.32, 0.76; GCA_900540895.1, s__Collinsella sp900540895, 95.0, 94.28, 0.83; GCF_009876115.1, s__Collinsella aerofaciens_N, 95.0, 94.26, 0.85; GCA_900544205.1, s__Collinsella sp900544205, 95.0, 94.26, 0.77; GCA_000434535.1, s__Collinsella sp000434535, 95.0182, 94.22, 0.73; GCA_900760325.1, s__Collinsella sp900760325, 95.0, 94.11, 0.79; GCA_900542965.1, s__Collinsella sp900542965, 95.0, 94.05, 0.78; GCA_900762355.1, s__Collinsella sp900762355, 95.0, 94.05, 0.82; GCA_900752425.1, s__Collinsella sp900752425, 95.0, 94.03, 0.7; GCF_001404695.1, s__Collinsella aerofaciens_E, 95.0, 94.0, 0.82; GCA_900751665.1, s__Collinsella sp900751665, 95.0, 93.99, 0.74; GCA_900549195.1, s__Collinsella sp900549195, 95.0402, 93.98, 0.69; GCA_900551555.1, s__Collinsella sp900551555, 95.0727, 93.97, 0.71; GCA_900547285.1, s__Collinsella sp900547285, 95.0, 93.95, 0.75; GCA_900542125.1, s__Collinsella sp900542125, 95.0, 93.91, 0.81; GCA_900552755.1, s__Collinsella sp900552755, 95.0, 93.91, 0.68; GCA_900547505.1, s__Collinsella sp900547505, 95.0, 93.9, 0.71; GCA_900761945.1, s__Collinsella sp900761945, 95.0, 93.87, 0.62; GCA_900548515.1, s__Collinsella sp900548515, 95.0, 93.73, 0.79; GCF_003469205.1, s__Collinsella sp003469205, 95.0, 93.72, 0.85; GCA_900541785.1, s__Collinsella sp900541785, 95.0, 93.69, 0.81; GCA_008668795.1, s__Collinsella aerofaciens_M, 95.0, 93.66, 0.7; GCA_900754435.1, s__Collinsella sp900754435, 95.0561, 93.52, 0.55; GCA_900544065.1, s__Collinsella sp900544065, 95.0, 93.44, 0.76; GCA_900546775.1, s__Collinsella sp900546775, 95.4675, 93.42, 0.77; GCA_900554645.1, s__Collinsella sp900554645, 95.0, 93.4, 0.33; GCA_900758475.1, s__Collinsella sp900758475, 95.0, 93.39, 0.78; GCA_900549335.1, s__Collinsella sp900549335, 95.0, 93.39, 0.6; GCA_900555745.1, s__Collinsella sp900555745, 95.0, 93.38, 0.49; GCA_900542235.1, s__Collinsella sp900542235, 95.0, 93.38, 0.73; GCA_900765185.1, s__Collinsella sp900765185, 95.0, 93.38, 0.68; GCA_902388345.1, s__Collinsella sp902388345, 95.0, 93.37, 0.81; GCA_900544225.1, s__Collinsella sp900544225, 95.0, 93.29, 0.77; GCA_900541195.1, s__Collinsella sp900541195, 95.0, 93.25, 0.81; GCA_900556205.1, s__Collinsella sp900556205, 95.0, 93.23, 0.59; GCA_900551195.1, s__Collinsella sp900551195, 95.0222, 93.19, 0.64; GCA_900761035.1, s__Collinsella sp900761035, 95.0, 93.11, 0.68; GCF_003469185.1, s__Collinsella sp003469185, 95.0, 93.09, 0.81; GCA_900555355.1, s__Collinsella sp900555355, 95.0, 93.08, 0.67; GCA_900541745.1, s__Collinsella sp900541745, 95.0, 92.99, 0.82; GCA_900761145.1, s__Collinsella sp900761145, 95.0, 92.99, 0.76; GCA_900551655.1, s__Collinsella sp900551655, 95.0, 92.98, 0.71; GCA_900541675.1, s__Collinsella sp900541675, 95.0, 92.94, 0.8; GCA_900552735.1, s__Collinsella sp900552735, 95.0, 92.9, 0.72; GCA_900756765.1, s__Collinsella sp900756765, 95.0, 92.9, 0.74; GCA_900552705.1, s__Collinsella sp900552705, 95.0, 92.89, 0.73; GCA_900555815.1, s__Collinsella sp900555815, 95.0, 92.88, 0.57; GCA_900553165.1, s__Collinsella sp900553165, 95.0, 92.87, 0.62; GCA_900754075.1, s__Collinsella sp900754075, 95.0, 92.85, 0.76; GCA_900543845.1, s__Collinsella sp900543845, 95.0, 92.81, 0.79; GCA_900764025.1, s__Collinsella sp900764025, 95.0, 92.76, 0.55; GCA_900540945.1, s__Collinsella sp900540945, 95.0, 92.75, 0.81; GCA_902406155.1, s__Collinsella sp900554155, 95.0, 92.69, 0.74; GCA_900551815.1, s__Collinsella sp900551815, 95.0, 92.64, 0.81; GCA_900758375.1, s__Collinsella sp900758375, 95.0, 92.61, 0.73; GCA_900754745.1, s__Collinsella sp900754745, 95.0, 92.61, 0.74; GCA_900541695.1, s__Collinsella sp900541695, 95.0, 92.57, 0.79; GCA_900757495.1, s__Collinsella sp900757495, 95.0, 92.54, 0.79; GCA_900541475.1, s__Collinsella sp900541475, 95.0, 92.52, 0.8; GCA_900757705.1, s__Collinsella sp900757705, 95.0, 92.46, 0.71; GCA_900542155.1, s__Collinsella sp900542155, 95.0, 92.44, 0.78; GCA_900551605.1, s__Collinsella sp900551605, 95.0, 92.32, 0.64; GCA_900767675.1, s__Collinsella sp900767675, 95.0, 92.27, 0.77; GCA_900756725.1, s__Collinsella sp900756725, 95.0, 92.24, 0.74; GCA_900768265.1, s__Collinsella sp900768265, 95.0, 92.13, 0.79; GCA_900552345.1, s__Collinsella sp900552345, 95.0, 92.09, 0.64; GCA_900544725.1, s__Collinsella sp900544725, 95.0, 92.07, 0.76; GCA_900759435.1, s__Collinsella sp900759435, 95.0, 91.98, 0.64; GCA_900764415.1, s__Collinsella sp900764415, 95.0, 91.92, 0.6; GCF_901212495.1, s__Collinsella aerofaciens_H, 95.0, 91.28, 0.79; GCA_900549275.1, s__Collinsella sp900549275, 95.0, 90.79, 0.58; GCA_900550595.1, s__Collinsella sp900550595, 95.0, 90.71, 0.55; GCA_900554135.1, s__Collinsella sp900554135, 95.0, 90.27, 0.64	56.86	11	N/A	N/A
IndF_bin_096	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp003531585	GCA_003531585.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp003531585	98.35	0.91	GCA_003531585.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp003531585	98.35	0.91	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900768125.1, s__CAG-115 sp900768125, 95.0, 85.93, 0.72; GCA_000432175.1, s__CAG-115 sp000432175, 95.0, 83.1, 0.58; GCA_900542145.1, s__CAG-115 sp003507295, 95.0, 82.94, 0.64; GCF_900766795.1, s__CAG-115 sp900766795, 95.0, 78.21, 0.27; GCA_002304735.1, s__CAG-115 sp002304735, 95.0, 77.63, 0.17; GCA_003516865.1, s__CAG-115 sp003516865, 95.0, 77.34, 0.2; GCA_004555855.1, s__CAG-115 sp004555855, 95.0, 77.32, 0.19; GCA_004555635.1, s__CAG-115 sp004555635, 95.0, 77.31, 0.26; GCF_900768705.1, s__CAG-115 sp900768705, 95.0, 77.14, 0.15; GCA_004554555.1, s__CAG-115 sp004554555, 95.0, 77.13, 0.2; GCA_002492075.1, s__CAG-115 sp002492075, 95.0, 76.74, 0.1; GCA_002425305.1, s__CAG-115 sp002425305, 95.0, 76.22, 0.12	95.12	11	N/A	N/A
IndF_bin_097	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis_A	GCF_000297775.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis_A	98.55	0.9	GCF_000297775.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis_A	98.55	0.9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900764215.1, s__Sutterella sp900764215, 95.0, 87.12, 0.75; GCF_000250875.1, s__Sutterella parvirubra, 95.0, 79.91, 0.41; GCA_900543805.1, s__Sutterella sp900543805, 95.0, 79.86, 0.39; GCA_900545275.1, s__Sutterella sp900545275, 95.0, 79.82, 0.32; GCA_900770335.1, s__Sutterella sp900770335, 95.0, 79.77, 0.46; GCF_003609995.1, s__Sutterella megalosphaeroides, 95.0, 79.74, 0.38; GCA_900754475.1, s__Sutterella sp900754475, 95.0, 79.68, 0.39; GCF_006337085.1, s__Sutterella faecalis, 95.0, 79.07, 0.28; GCF_009183815.1, s__Sutterella seckii_A, 95.0, 78.99, 0.34; GCA_900762445.1, s__Sutterella sp900762445, 95.0, 78.15, 0.11; GCF_003315195.1, s__Sutterella wadsworthensis, 95.0, 78.05, 0.17; GCA_900757865.1, s__Sutterella sp900757865, 95.0, 78.03, 0.1	99.21	11	N/A	N/A
IndF_bin_098	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	GCF_000296465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	98.54	0.97	GCF_000296465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	98.54	0.97	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000512915.1, s__Barnesiella viscericola, 95.0, 78.98, 0.29; GCF_002161555.1, s__Barnesiella sp002161555, 95.0, 78.9, 0.31; GCF_002159975.1, s__Barnesiella sp002159975, 95.0, 78.69, 0.31; GCF_902363425.1, s__Barnesiella sp003150885, 95.0, 77.61, 0.09; GCA_900538555.1, s__Barnesiella sp900538555, 95.0, 77.57, 0.11; GCA_900542255.1, s__Barnesiella sp900542255, 95.0, 76.65, 0.06; GCA_900538705.1, s__Barnesiella sp900538705, 95.0, 76.31, 0.06	97.82	11	N/A	N/A
IndF_bin_099	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495 sp001917125	GCA_001917125.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495 sp001917125	99.21	0.94	GCA_001917125.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495 sp001917125	99.21	0.94	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_000436375.1, s__CAG-495 sp000436375, 95.0, 79.1, 0.38; GCA_900551585.1, s__CAG-495 sp900551585, 95.0, 78.24, 0.28; GCA_900538765.1, s__CAG-495 sp900538765, 95.0, 78.18, 0.28; GCF_900762585.1, s__CAG-495 sp900762585, 95.0, 77.84, 0.25; GCA_000432275.1, s__CAG-495 sp000432275, 95.0, 77.83, 0.26; GCA_900540425.1, s__CAG-495 sp900540425, 95.0, 77.61, 0.25; GCA_902778645.1, s__CAG-495 sp902778645, 95.0, 76.58, 0.12; GCA_902761535.1, s__CAG-495 sp902761535, 95.0, 76.21, 0.08; GCA_902763535.1, s__CAG-495 sp902763535, 95.0, 76.18, 0.1; GCA_902799835.1, s__CAG-495 sp902799835, 95.0, 76.1, 0.09	94.78	11	N/A	N/A
IndF_bin_100	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	GCF_000154325.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	96.34	0.92	GCF_000154325.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	96.34	0.92	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900539195.1, s__Ruminiclostridium_E sp900539195, 95.0, 91.9, 0.84; GCA_003512525.1, s__Ruminiclostridium_E sp003512525, 95.0, 87.41, 0.8; GCA_002437415.1, s__Ruminiclostridium_E sp002437415, 95.0, 84.54, 0.8; GCA_900556525.1, s__Ruminiclostridium_E sp900556525, 95.0, 80.8, 0.07; GCF_900768735.1, s__Ruminiclostridium_E sp900768735, 95.0, 78.26, 0.26; GCF_900768675.1, s__Ruminiclostridium_E sp900768675, 95.0, 77.61, 0.1; GCA_009786985.1, s__Ruminiclostridium_E sp009786985, 95.0, 77.1, 0.01; GCA_902780695.1, s__Ruminiclostridium_E sp902780695, 95.0, 77.09, 0.1; GCA_009777445.1, s__Ruminiclostridium_E sp009777445, 95.0, 76.95, 0.01; GCA_009783205.1, s__Ruminiclostridium_E sp009783205, 95.0, 76.75, 0.0; GCA_003508605.1, s__Ruminiclostridium_E sp003508605, 95.0, 76.64, 0.02; GCA_002363155.1, s__Ruminiclostridium_E sp002363155, 95.0, 76.6, 0.06; GCA_009784825.1, s__Ruminiclostridium_E sp009784825, 95.0, 76.18, 0.01; GCA_009778605.1, s__Ruminiclostridium_E sp009778605, 95.0, 76.16, 0.01; GCA_009781425.1, s__Ruminiclostridium_E sp009781425, 95.0, 75.78, 0.02; GCA_009784765.1, s__Ruminiclostridium_E sp009784765, 95.0, 75.74, 0.0; GCA_009777155.1, s__Ruminiclostridium_E sp009777155, 95.0, 75.74, 0.0; GCA_009777835.1, s__Ruminiclostridium_E sp009777835, 95.0, 75.33, 0.01; GCA_009777415.1, s__Ruminiclostridium_E sp009777415, 95.0, 75.29, 0.01; GCA_009776305.1, s__Ruminiclostridium_E sp009776305, 95.0, 75.11, 0.02; GCA_009778065.1, s__Ruminiclostridium_E sp009778065, 95.0, 74.57, 0.0; GCA_009782265.1, s__Ruminiclostridium_E sp009782265, 95.0, 74.53, 0.01; GCA_009783695.1, s__Ruminiclostridium_E sp009783695, 95.0, 74.44, 0.01	71.73	11	N/A	N/A
IndF_bin_101	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AM51-8;s__AM51-8 sp003478275	GCF_003478275.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AM51-8;s__AM51-8 sp003478275	98.73	0.94	GCF_003478275.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AM51-8;s__AM51-8 sp003478275	98.73	0.94	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AM51-8;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900546435.1, s__AM51-8 sp900546435, 95.0, 82.14, 0.62; GCA_900761925.1, s__AM51-8 sp900761925, 95.0, 77.05, 0.06	58.57	11	N/A	N/A
